record_type	current_question_id	current_answer_id	audit_answer_id	stage	current_wording	current_answer_title	current_answer_copy	current_scoring_effects	audit_question_disposition	audit_answer_disposition	abstraction_burden	double_barrel_status	mood_roleplay_dependence	desirability_bias	attempted_constructs	salvageable_observation	proposed_disposition	evidence_boundary
current_answer_effect	hall_WITCH_patient_cultivation	MISSING	hall_WITCH_patient_cultivation#answer-3	hall	A small investment could become inevitable if it survives long enough. What makes that patience trustworthy?	Turn the hidden resource	The patient thing matters because every secret, grave, and opportunity can become leverage.	strong=SULTAI;positive=SULTAI;suppressed=WITCH	REPLACE	NEEDS-EVIDENCE	HIGH	NO	mood=PRESENT;lore=NOT-EXPLICIT	HIGH	Differentiate WITCH; authored signals: patient cultivation protected by structure | bant order without Black ambition | sultai leverage without White structure | ink commons over private inevitability | ["gameplay-or-deck-behavior","social-behavior","psychographic-or-motivational-inference-risk","philosophical-preference"]	Concept only: sultai leverage without White structure. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_WITCH_patient_cultivation	MISSING	hall_WITCH_patient_cultivation#answer-4	hall	A small investment could become inevitable if it survives long enough. What makes that patience trustworthy?	Make the commons flourish	The patient thing matters because shared abundance should keep circulating rather than becoming one private plan.	strong=INK;positive=INK;suppressed=WITCH	REPLACE	NEEDS-EVIDENCE	HIGH	NO	mood=PRESENT;lore=NOT-EXPLICIT	HIGH	Differentiate WITCH; authored signals: patient cultivation protected by structure | bant order without Black ambition | sultai leverage without White structure | ink commons over private inevitability | ["gameplay-or-deck-behavior","social-behavior","psychographic-or-motivational-inference-risk","philosophical-preference"]	Concept only: ink commons over private inevitability. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_WITCH_missing_red	MISSING	hall_WITCH_missing_red#answer-1	hall	The plan is alive, protected, and ambitious. What proves it is Witch rather than a nearby shell or a Red-touched surge?	Keep the spark out of command	The center is Witch when impulse, spectacle, haste, and emotional release are excluded so cultivation can remain protected and calculated.	strong=WITCH;positive=WITCH;suppressed=R,BR,RG,UR,WR,GLINT,DUNE	RETUNE	NEEDS-EVIDENCE	LOW	YES	mood=PRESENT;lore=NOT-EXPLICIT	HIGH	Differentiate WITCH; authored signals: missing Red as active cultivation boundary | glint surge with Red present | dune pressure with Red present | generic counters shortcut | ["gameplay-or-deck-behavior","social-behavior","psychographic-or-motivational-inference-risk","aesthetic-or-narrative-preference"]	Concept only: missing Red as active cultivation boundary. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_WITCH_missing_red	MISSING	hall_WITCH_missing_red#answer-2	hall	The plan is alive, protected, and ambitious. What proves it is Witch rather than a nearby shell or a Red-touched surge?	Let the surge keep learning	The plan matters because appetite, volatility, and living force should adapt in motion.	strong=GLINT;positive=GLINT;suppressed=WITCH	RETUNE	NEEDS-EVIDENCE	LOW	YES	mood=PRESENT;lore=NOT-EXPLICIT	HIGH	Differentiate WITCH; authored signals: missing Red as active cultivation boundary | glint surge with Red present | dune pressure with Red present | generic counters shortcut | ["gameplay-or-deck-behavior","social-behavior","psychographic-or-motivational-inference-risk","aesthetic-or-narrative-preference"]	Concept only: glint surge with Red present. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_WITCH_missing_red	MISSING	hall_WITCH_missing_red#answer-3	hall	The plan is alive, protected, and ambitious. What proves it is Witch rather than a nearby shell or a Red-touched surge?	Take the field before delay	The plan matters because bodies, cost, ignition, and pressure must claim ground now.	strong=DUNE;positive=DUNE;suppressed=WITCH	RETUNE	NEEDS-EVIDENCE	LOW	YES	mood=PRESENT;lore=NOT-EXPLICIT	HIGH	Differentiate WITCH; authored signals: missing Red as active cultivation boundary | glint surge with Red present | dune pressure with Red present | generic counters shortcut | ["gameplay-or-deck-behavior","social-behavior","psychographic-or-motivational-inference-risk","aesthetic-or-narrative-preference"]	Concept only: dune pressure with Red present. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_WITCH_missing_red	MISSING	hall_WITCH_missing_red#answer-4	hall	The plan is alive, protected, and ambitious. What proves it is Witch rather than a nearby shell or a Red-touched surge?	Count only the counters	The appeal is mainly proliferate, counters, or one famous commander rather than the full missing-Red worldview.	strong=;positive=UG;suppressed=WITCH	RETUNE	NEEDS-EVIDENCE	LOW	YES	mood=PRESENT;lore=NOT-EXPLICIT	HIGH	Differentiate WITCH; authored signals: missing Red as active cultivation boundary | glint surge with Red present | dune pressure with Red present | generic counters shortcut | ["gameplay-or-deck-behavior","social-behavior","psychographic-or-motivational-inference-risk","aesthetic-or-narrative-preference"]	Concept only: generic counters shortcut. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_WR_protection	MISSING	hall_WR_protection#answer-1	hall	The rules are too slow to prevent clear harm. What does virtue require?	Move now	Justice that arrives after the harm is complete is not enough.	strong=WR;positive=WR;suppressed=WU,LOREHOLD	RETUNE	NEEDS-EVIDENCE	MEDIUM	NO	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	HIGH	Differentiate WR; authored signals: protective action | procedural restraint | historical warning | collective harmony | ["social-behavior","psychographic-or-motivational-inference-risk"]	Concept only: protective action. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_WR_protection	MISSING	hall_WR_protection#answer-2	hall	The rules are too slow to prevent clear harm. What does virtue require?	Preserve legitimacy	If the method breaks the standard, the victory may poison the next case.	strong=WU;positive=WU;suppressed=WR	RETUNE	NEEDS-EVIDENCE	MEDIUM	NO	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	HIGH	Differentiate WR; authored signals: protective action | procedural restraint | historical warning | collective harmony | ["social-behavior","psychographic-or-motivational-inference-risk"]	Concept only: procedural restraint. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_WR_protection	MISSING	hall_WR_protection#answer-3	hall	The rules are too slow to prevent clear harm. What does virtue require?	Check the past first	Someone has faced this before. The warning may already exist.	strong=LOREHOLD;positive=LOREHOLD;suppressed=WR	RETUNE	NEEDS-EVIDENCE	MEDIUM	NO	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	HIGH	Differentiate WR; authored signals: protective action | procedural restraint | historical warning | collective harmony | ["social-behavior","psychographic-or-motivational-inference-risk"]	Concept only: historical warning. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_WR_protection	MISSING	hall_WR_protection#answer-4	hall	The rules are too slow to prevent clear harm. What does virtue require?	Heal the group bond	The community needs to want protection together, not just receive it.	strong=WG;positive=WG;suppressed=WR	RETUNE	NEEDS-EVIDENCE	MEDIUM	NO	mood=NOT-EXPLICIT;lore=NOT-EXPLICIT	HIGH	Differentiate WR; authored signals: protective action | procedural restraint | historical warning | collective harmony | ["social-behavior","psychographic-or-motivational-inference-risk"]	Concept only: collective harmony. No current scoring effect is retained.	retain concept only	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_LOREHOLD_history	MISSING	hall_LOREHOLD_history#answer-1	hall	A crisis demands action, but the past may contain a warning. What comes first?	Interrogate the past	The ruin, record, ancestor, or artifact may know what haste will miss.	strong=LOREHOLD;positive=LOREHOLD;suppressed=WR,UR	REPLACE	NEEDS-EVIDENCE	HIGH	NO	mood=PRESENT;lore=PRESENT	HIGH	Differentiate LOREHOLD; authored signals: historical field evidence | present-tense justice | precedent into law | historical pattern | ["social-behavior","aesthetic-or-narrative-preference","philosophical-preference","lore-or-setting-proxy"]	Concept only: historical field evidence. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_LOREHOLD_history	MISSING	hall_LOREHOLD_history#answer-2	hall	A crisis demands action, but the past may contain a warning. What comes first?	Protect the present	History matters, but the person in danger is here now.	strong=WR;positive=WR;suppressed=LOREHOLD	REPLACE	RETUNE	HIGH	NO	mood=PRESENT;lore=PRESENT	HIGH	Differentiate LOREHOLD; authored signals: historical field evidence | present-tense justice | precedent into law | historical pattern | ["social-behavior","aesthetic-or-narrative-preference","philosophical-preference","lore-or-setting-proxy"]	Concept only: present-tense justice. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
current_answer_effect	hall_LOREHOLD_history	MISSING	hall_LOREHOLD_history#answer-3	hall	A crisis demands action, but the past may contain a warning. What comes first?	Codify the lesson	The past matters because it should become better procedure.	strong=WU;positive=WU;suppressed=LOREHOLD	REPLACE	NEEDS-EVIDENCE	HIGH	NO	mood=PRESENT;lore=PRESENT	HIGH	Differentiate LOREHOLD; authored signals: historical field evidence | present-tense justice | precedent into law | historical pattern | ["social-behavior","aesthetic-or-narrative-preference","philosophical-preference","lore-or-setting-proxy"]	Concept only: precedent into law. No current scoring effect is retained.	retire	Descriptive inventory only; answer-level evidence authority remains absent.
