record_id,sheet,row_number,term,normalized_term,workbook_category,workbook_status,workbook_confidence,workbook_mapping,verification_disposition,reason,recommended_review_action
master-lexicon-R78,Master_Lexicon,78,Drake,drake,Creature Type,Production-ready,0.99,"t:""Drake""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R79,Master_Lexicon,79,Dreadnought,dreadnought,Creature Type,Production-ready,0.99,"t:""Dreadnought""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R80,Master_Lexicon,80,Drix,drix,Creature Type,Production-ready,0.99,"t:""Drix""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R81,Master_Lexicon,81,Drone,drone,Creature Type,Production-ready,0.99,"t:""Drone""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R82,Master_Lexicon,82,Druid,druid,Creature Type,Production-ready,0.99,"t:""Druid""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R83,Master_Lexicon,83,Dryad,dryad,Creature Type,Production-ready,0.99,"t:""Dryad""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R84,Master_Lexicon,84,Dwarf,dwarf,Creature Type,Production-ready,0.99,"t:""Dwarf""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R85,Master_Lexicon,85,Echidna,echidna,Creature Type,Production-ready,0.99,"t:""Echidna""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R86,Master_Lexicon,86,Efreet,efreet,Creature Type,Production-ready,0.99,"t:""Efreet""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R87,Master_Lexicon,87,Egg,egg,Creature Type,Production-ready,0.99,"t:""Egg""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R88,Master_Lexicon,88,Elder,elder,Creature Type,Production-ready,0.99,"t:""Elder""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R89,Master_Lexicon,89,Eldrazi,eldrazi,Creature Type,Production-ready,0.99,"t:""Eldrazi""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R90,Master_Lexicon,90,Elemental,elemental,Creature Type,Production-ready,0.99,"t:""Elemental""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R91,Master_Lexicon,91,Elephant,elephant,Creature Type,Production-ready,0.99,"t:""Elephant""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R92,Master_Lexicon,92,Elf,elf,Creature Type,Production-ready,0.99,"t:""Elf""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R93,Master_Lexicon,93,Elk,elk,Creature Type,Production-ready,0.99,"t:""Elk""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R94,Master_Lexicon,94,Employee,employee,Creature Type,Production-ready,0.99,"t:""Employee""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R95,Master_Lexicon,95,Eternal,eternal,Creature Type,Production-ready,0.99,"t:""Eternal""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R96,Master_Lexicon,96,Eye,eye,Creature Type,Production-ready,0.99,"t:""Eye""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R97,Master_Lexicon,97,Faerie,faerie,Creature Type,Production-ready,0.99,"t:""Faerie""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R98,Master_Lexicon,98,Ferret,ferret,Creature Type,Production-ready,0.99,"t:""Ferret""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R99,Master_Lexicon,99,Fish,fish,Creature Type,Production-ready,0.99,"t:""Fish""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R100,Master_Lexicon,100,Flagbearer,flagbearer,Creature Type,Production-ready,0.99,"t:""Flagbearer""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R101,Master_Lexicon,101,Fox,fox,Creature Type,Production-ready,0.99,"t:""Fox""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R102,Master_Lexicon,102,Fractal,fractal,Creature Type,Production-ready,0.99,"t:""Fractal""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R103,Master_Lexicon,103,Frog,frog,Creature Type,Production-ready,0.99,"t:""Frog""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R104,Master_Lexicon,104,Fungus,fungus,Creature Type,Production-ready,0.99,"t:""Fungus""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R105,Master_Lexicon,105,Gamer,gamer,Creature Type,Production-ready,0.99,"t:""Gamer""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R106,Master_Lexicon,106,Gamma,gamma,Creature Type,Production-ready,0.99,"t:""Gamma""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R107,Master_Lexicon,107,Gargoyle,gargoyle,Creature Type,Production-ready,0.99,"t:""Gargoyle""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R108,Master_Lexicon,108,Germ,germ,Creature Type,Production-ready,0.99,"t:""Germ""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R109,Master_Lexicon,109,Giant,giant,Creature Type,Production-ready,0.99,"t:""Giant""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R110,Master_Lexicon,110,Giraffe,giraffe,Creature Type,Production-ready,0.99,"t:""Giraffe""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R111,Master_Lexicon,111,Gith,gith,Creature Type,Production-ready,0.99,"t:""Gith""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R112,Master_Lexicon,112,Glimmer,glimmer,Creature Type,Production-ready,0.99,"t:""Glimmer""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R113,Master_Lexicon,113,Gnoll,gnoll,Creature Type,Production-ready,0.99,"t:""Gnoll""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R114,Master_Lexicon,114,Gnome,gnome,Creature Type,Production-ready,0.99,"t:""Gnome""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R115,Master_Lexicon,115,Goat,goat,Creature Type,Production-ready,0.99,"t:""Goat""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R116,Master_Lexicon,116,Goblin,goblin,Creature Type,Production-ready,0.99,"t:""Goblin""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R117,Master_Lexicon,117,God,god,Creature Type,Production-ready,0.99,"t:""God""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R118,Master_Lexicon,118,Golem,golem,Creature Type,Production-ready,0.99,"t:""Golem""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R119,Master_Lexicon,119,Gorgon,gorgon,Creature Type,Production-ready,0.99,"t:""Gorgon""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R120,Master_Lexicon,120,Graveborn,graveborn,Creature Type,Production-ready,0.99,"t:""Graveborn""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R121,Master_Lexicon,121,Gremlin,gremlin,Creature Type,Production-ready,0.99,"t:""Gremlin""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R122,Master_Lexicon,122,Griffin,griffin,Creature Type,Production-ready,0.99,"t:""Griffin""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R123,Master_Lexicon,123,Guest,guest,Creature Type,Production-ready,0.99,"t:""Guest""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R124,Master_Lexicon,124,Hag,hag,Creature Type,Production-ready,0.99,"t:""Hag""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R125,Master_Lexicon,125,Halfling,halfling,Creature Type,Production-ready,0.99,"t:""Halfling""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R126,Master_Lexicon,126,Hamster,hamster,Creature Type,Production-ready,0.99,"t:""Hamster""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R127,Master_Lexicon,127,Harpy,harpy,Creature Type,Production-ready,0.99,"t:""Harpy""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R128,Master_Lexicon,128,Head,head,Creature Type,Production-ready,0.99,"t:""Head""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R129,Master_Lexicon,129,Hedgehog,hedgehog,Creature Type,Production-ready,0.99,"t:""Hedgehog""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R130,Master_Lexicon,130,Hellion,hellion,Creature Type,Production-ready,0.99,"t:""Hellion""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R131,Master_Lexicon,131,Hero,hero,Creature Type,Production-ready,0.99,"t:""Hero""",AMBIGUOUS,Same normalized term has multiple legitimate workbook meanings or mappings.,Add context-sensitive Plain Reading disambiguation; do not select a global winner.
master-lexicon-R132,Master_Lexicon,132,Hippo,hippo,Creature Type,Production-ready,0.99,"t:""Hippo""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R133,Master_Lexicon,133,Hippogriff,hippogriff,Creature Type,Production-ready,0.99,"t:""Hippogriff""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R134,Master_Lexicon,134,Homarid,homarid,Creature Type,Production-ready,0.99,"t:""Homarid""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R135,Master_Lexicon,135,Homunculus,homunculus,Creature Type,Production-ready,0.99,"t:""Homunculus""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R136,Master_Lexicon,136,Horror,horror,Creature Type,Production-ready,0.99,"t:""Horror""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R137,Master_Lexicon,137,Horse,horse,Creature Type,Production-ready,0.99,"t:""Horse""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R138,Master_Lexicon,138,Human,human,Creature Type,Production-ready,0.99,"t:""Human""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R139,Master_Lexicon,139,Hydra,hydra,Creature Type,Production-ready,0.99,"t:""Hydra""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R140,Master_Lexicon,140,Hyena,hyena,Creature Type,Production-ready,0.99,"t:""Hyena""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R141,Master_Lexicon,141,Illusion,illusion,Creature Type,Production-ready,0.99,"t:""Illusion""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R142,Master_Lexicon,142,Imp,imp,Creature Type,Production-ready,0.99,"t:""Imp""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
master-lexicon-R143,Master_Lexicon,143,Incarnation,incarnation,Creature Type,Production-ready,0.99,"t:""Incarnation""",VERIFIED_NATIVE,Exact match in Scryfall catalog creature-types,Safe only as current native catalog fact.
