identity,raw_identity_id,claim_id,statement,semantic_role,canon_status,confidence,source_ids,source_types,evidence_locations,evidence_classification,public_claim_suitability,live_scoring_link
WITHERBLOOM,,live-answer:hall_WITHERBLOOM_essence#answer-3,"The improved organism: If the body can be adapted away from fragility, adapt it.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""UG"",""likelihood"":0.8,""delta"":1}],""negative"":[{""identity"":""WITHERBLOOM"",""likelihood"":0.25,""delta"":-0.7}]}"
WITHERBLOOM,,live-answer:hall_WITHERBLOOM_essence#answer-4,"The nurturing whole: Healing should restore belonging, not just biological function.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WG"",""likelihood"":0.75,""delta"":0.75}],""negative"":[{""identity"":""WITHERBLOOM"",""likelihood"":0.25,""delta"":-0.7}]}"
COLORLESS,,live-answer:hall_COLORLESS_outside_wubrg#answer-1,"Stay outside the wheel: The absence is the discipline: exact mana, exact boundaries, and no need to translate the experience into WUBRG.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""COLORLESS"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WUBRG"",""likelihood"":0.45,""delta"":0},{""identity"":""W"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""U"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""B"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""R"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""G"",""likelihood"":0.35,""delta"":-0.45},{""identity"":""YORE"",""likelihood"":0.25,""delta"":-0.7},{""identity"":""ESPER"",""likelihood"":0.25,""delta"":-0.7},{""identity"":""WITCH"",""likelihood"":0.25,""delta"":-0.7}]}"
COLORLESS,,live-answer:hall_COLORLESS_outside_wubrg#answer-2,"Build the artifact engine: The machine matters most when its parts assemble into repeatable function, even if the deck still wants colored purposes.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""YORE"",""likelihood"":0.65,""delta"":0.55},{""identity"":""ESPER"",""likelihood"":0.55,""delta"":0.28}],""negative"":[{""identity"":""COLORLESS"",""likelihood"":0.45,""delta"":0}]}"
COLORLESS,,live-answer:hall_COLORLESS_outside_wubrg#answer-3,"Use every color: The pull is fullness: every tool, every color, and a deck that answers limitation by expanding the palette.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WUBRG"",""likelihood"":0.95,""delta"":1.45},{""identity"":""W"",""likelihood"":0.18,""delta"":-0.9},{""identity"":""U"",""likelihood"":0.18,""delta"":-0.9},{""identity"":""B"",""likelihood"":0.18,""delta"":-0.9},{""identity"":""R"",""likelihood"":0.18,""delta"":-0.9},{""identity"":""G"",""likelihood"":0.18,""delta"":-0.9}],""negative"":[{""identity"":""COLORLESS"",""likelihood"":0.65,""delta"":0.55}]}"
COLORLESS,,live-answer:hall_COLORLESS_branch_boundary#answer-1,"Chosen restriction: The appeal is the clean line: colorless mana, generic costs, artifacts, Eldrazi, Wastes, and Devoid stay related but separate.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""COLORLESS"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WUBRG"",""likelihood"":0.45,""delta"":0},{""identity"":""W"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""U"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""B"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""R"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""G"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""YORE"",""likelihood"":0.25,""delta"":-0.7},{""identity"":""ESPER"",""likelihood"":0.25,""delta"":-0.7},{""identity"":""WITCH"",""likelihood"":0.25,""delta"":-0.7}]}"
COLORLESS,,live-answer:hall_COLORLESS_branch_boundary#answer-2,"Only artifacts: The attraction is machine function first, with colorlessness as a useful texture rather than the identity boundary.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""YORE"",""likelihood"":0.65,""delta"":0.55},{""identity"":""ESPER"",""likelihood"":0.55,""delta"":0.28}],""negative"":[{""identity"":""COLORLESS"",""likelihood"":0.5,""delta"":0.12}]}"
COLORLESS,,live-answer:hall_COLORLESS_branch_boundary#answer-3,"Five-color Eldrazi: The Eldrazi mood is real, but the deck still wants all five colors rather than strict outside-WUBRG discipline.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WUBRG"",""likelihood"":0.8,""delta"":1},{""identity"":""W"",""likelihood"":0.15,""delta"":-1.5},{""identity"":""U"",""likelihood"":0.15,""delta"":-1.5},{""identity"":""B"",""likelihood"":0.15,""delta"":-1.5},{""identity"":""R"",""likelihood"":0.15,""delta"":-1.5},{""identity"":""G"",""likelihood"":0.15,""delta"":-1.5}],""negative"":[{""identity"":""COLORLESS"",""likelihood"":0.7,""delta"":0.55}]}"
COLORLESS,,live-answer:hall_COLORLESS_branch_boundary#answer-4,"Phyrexian aesthetics: The metallic, body-horror, oil-stained read belongs to a different distinction track unless evidence says otherwise.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WITCH"",""likelihood"":0.55,""delta"":0.28},{""identity"":""ESPER"",""likelihood"":0.45,""delta"":0}],""negative"":[{""identity"":""COLORLESS"",""likelihood"":0.55,""delta"":0.28}]}"
WUBRG,,live-answer:hall_WUBRG_full_spectrum#answer-1,"Every color has a job: White sets the structure, Blue clarifies the pattern, Black protects agency, Red moves, and Green keeps the whole thing alive.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WUBRG"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""COLORLESS"",""likelihood"":0.55,""delta"":0.28},{""identity"":""YORE"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""GLINT"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""DUNE"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""INK"",""likelihood"":0.3,""delta"":-0.55},{""identity"":""WITCH"",""likelihood"":0.3,""delta"":-0.55}]}"
WUBRG,,live-answer:hall_WUBRG_full_spectrum#answer-2,"The strongest pile wins: The point is access to the best cards, with identity and tradeoffs treated as secondary.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""B"",""likelihood"":0.2,""delta"":-0.9},{""identity"":""U"",""likelihood"":0.2,""delta"":-0.9}],""negative"":[{""identity"":""WUBRG"",""likelihood"":0.65,""delta"":0.55}]}"
WUBRG,,live-answer:hall_WUBRG_full_spectrum#answer-3,"Stay outside the wheel: The appeal is still the absence of color, not the chance to include every color.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""COLORLESS"",""likelihood"":0.9,""delta"":1.2}],""negative"":[{""identity"":""WUBRG"",""likelihood"":0.7,""delta"":0.55}]}"
COLORLESS|WUBRG,,live-answer:crucible_COLORLESS_WUBRG#answer-1,"Step outside color: The chosen restriction is the point: absence, exact colorless boundaries, and no need to translate the experience into WUBRG.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""COLORLESS"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WUBRG"",""likelihood"":0.9,""delta"":1.2}]}"
COLORLESS|WUBRG,,live-answer:crucible_COLORLESS_WUBRG#answer-2,"Bring all five in: Every color belongs at the table, with each role negotiated instead of collapsed into generic access.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WUBRG"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""COLORLESS"",""likelihood"":0.9,""delta"":1.2}]}"
W|WU,,live-answer:crucible_W_WU#answer-1,Shelter first: The structure matters because it keeps people safe.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""W"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WU"",""likelihood"":0.95,""delta"":1.45}]}"
W|WU,,live-answer:crucible_W_WU#answer-2,Process first: Protection lasts when the rule survives every exception.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WU"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""W"",""likelihood"":0.95,""delta"":1.45}]}"
W|WR,,live-answer:crucible_W_WR#answer-1,"Build the standard: Protection has to become reliable, not only brave.",placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""W"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WR"",""likelihood"":0.95,""delta"":1.45}]}"
W|WR,,live-answer:crucible_W_WR#answer-2,Step in right now: Protection that waits for structure can arrive too late.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WR"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""W"",""likelihood"":0.95,""delta"":1.45}]}"
W|WG,,live-answer:crucible_W_WG#answer-1,Shared standards: The structure protects even before trust matures.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""W"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WG"",""likelihood"":0.95,""delta"":1.45}]}"
W|WG,,live-answer:crucible_W_WG#answer-2,Shared belonging: People protect what they already feel part of together.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WG"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""W"",""likelihood"":0.95,""delta"":1.45}]}"
U|WU,,live-answer:crucible_U_WU#answer-1,Understand the system: The rule matters after the model is clear.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""U"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""WU"",""likelihood"":0.95,""delta"":1.45}]}"
U|WU,,live-answer:crucible_U_WU#answer-2,Bind the rule: Understanding matters when it becomes fair process.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""WU"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""U"",""likelihood"":0.95,""delta"":1.45}]}"
U|UB,,live-answer:crucible_U_UB#answer-1,Improve the future: Knowledge expands what can be done next.,placement-answer-and-signal,not-declared,not-declared,[],[],[],Editorial interpretation; no answer-level claim or source reference is present in the live model.,Useful heuristic only until an answer-to-evidence contract is reviewed.,"{""positive"":[{""identity"":""U"",""likelihood"":0.95,""delta"":1.45}],""negative"":[{""identity"":""UB"",""likelihood"":0.95,""delta"":1.45}]}"
